"","Year NA","Rep NA","Site ","Date ","Microsite ","ID.notes NA","species","abun"
"573",2023,11,"Cuyama 2","2023-04-28","open",NA,"Poa.secunda. bluestem",2
"574",2023,12,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",112
"575",2023,12,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",3
"576",2023,12,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.diandrus. tall slender grass",6
"577",2023,12,"Cuyama 2","2023-04-28","shrub",NA,"Phacelia.tanacetifolia NA",2
"578",2023,12,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",12
"579",2023,12,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",74
"580",2023,12,"Cuyama 2","2023-04-28","open",NA,"Bromus.diandrus. tall slender grass",2
"581",2023,13,"Cuyama 2","2023-04-28","shrub",NA,"Malacothrix.glabrata NA",1
"582",2023,13,"Cuyama 2","2023-04-28","shrub",NA,"Erodium.cicutarium NA",1
"583",2023,13,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",26
"584",2023,13,"Cuyama 2","2023-04-28","shrub",NA,"Phacelia.tanacetifolia NA",1
"585",2023,13,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",37
"586",2023,13,"Cuyama 2","2023-04-28","open",NA,"Malacothrix.glabrata NA",1
"587",2023,13,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",27
"588",2023,13,"Cuyama 2","2023-04-28","open",NA,"Camissonia.campestris yellow cuyama",10
"589",2023,14,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",12
"590",2023,14,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.diandrus. tall slender grass",3
"591",2023,14,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",20
"592",2023,14,"Cuyama 2","2023-04-28","open",NA,"Malacothrix.glabrata NA",3
"593",2023,14,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",2
"594",2023,14,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",20
"595",2023,14,"Cuyama 2","2023-04-28","open",NA,"Camissonia.campestris yellow cuyama",6
"596",2023,14,"Cuyama 2","2023-04-28","open",NA,"Lastarriaea.coriacea spiky",1
"597",2023,15,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",35
"598",2023,15,"Cuyama 2","2023-04-28","shrub",NA,"Phacelia.tanacetifolia NA",3
"599",2023,15,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",7
"600",2023,15,"Cuyama 2","2023-04-28","open",NA,"Malacothrix.glabrata NA",1
"601",2023,15,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",3
"602",2023,15,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",30
"603",2023,15,"Cuyama 2","2023-04-28","open",NA,"Camissonia.campestris yellow cuyama",3
"604",2023,15,"Cuyama 2","2023-04-28","open",NA,"Eriophyllum.pringlei low fuzzy yello",6
"605",2023,15,"Cuyama 2","2023-04-28","open",NA,"unk red and yellow",12
"606",2023,16,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",26
"607",2023,16,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.diandrus ripgut brome",1
"608",2023,16,"Cuyama 2","2023-04-28","shrub",NA,"Phacelia.tanacetifolia NA",2
"609",2023,16,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",2
"610",2023,16,"Cuyama 2","2023-04-28","open",NA,"Malacothrix.glabrata NA",1
"611",2023,16,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",4
"612",2023,16,"Cuyama 2","2023-04-28","open",NA,"Bromus.rubens NA",1
"613",2023,16,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",30
"614",2023,16,"Cuyama 2","2023-04-28","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",1
"615",2023,17,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",24
"616",2023,17,"Cuyama 2","2023-04-28","shrub",NA,"Hordeum.murinum barley",1
"617",2023,17,"Cuyama 2","2023-04-28","shrub",NA,"Phacelia.tanacetifolia NA",1
"618",2023,17,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",10
"619",2023,17,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",1
"620",2023,17,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",65
"621",2023,17,"Cuyama 2","2023-04-28","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",3
"622",2023,18,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",10
"623",2023,18,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",15
"624",2023,18,"Cuyama 2","2023-04-28","shrub",NA,"Poa.secunda. bluestem",2
"625",2023,18,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",14
"626",2023,18,"Cuyama 2","2023-04-28","open",NA,"Malacothrix.glabrata NA",1
"627",2023,18,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",39
"628",2023,18,"Cuyama 2","2023-04-28","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",4
"629",2023,19,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",39
"630",2023,19,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",10
"631",2023,19,"Cuyama 2","2023-04-28","open",NA,"Malacothrix.glabrata NA",1
"632",2023,19,"Cuyama 2","2023-04-28","open",NA,"Bromus.rubens NA",1
"633",2023,19,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",52
"634",2023,19,"Cuyama 2","2023-04-28","open",NA,"Camissonia.campestris yellow cuyama",1
"635",2023,20,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",39
"636",2023,20,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",13
"637",2023,20,"Cuyama 2","2023-04-28","shrub",NA,"Phacelia.tanacetifolia NA",2
"638",2023,20,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",9
"639",2023,20,"Cuyama 2","2023-04-28","open",NA,"Malacothrix.glabrata NA",1
"640",2023,20,"Cuyama 2","2023-04-28","open",NA,"Bromus.rubens NA",1
"641",2023,20,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",46
"642",2023,20,"Cuyama 2","2023-04-28","open",NA,"Camissonia.campestris yellow cuyama",1
"643",2023,21,"Cuyama 2","2023-04-28","shrub",NA,"Erodium.cicutarium NA",2
"644",2023,21,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",44
"645",2023,21,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",3
"646",2023,21,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",22
"647",2023,21,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",2
"648",2023,21,"Cuyama 2","2023-04-28","open",NA,"Bromus.rubens NA",1
"649",2023,21,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",28
"650",2023,21,"Cuyama 2","2023-04-28","open",NA,"Lastarriaea.coriacea spiky",4
"651",2023,21,"Cuyama 2","2023-04-28","open",NA,"Eriophyllum.pringlei low fuzzy yello",7
"652",2023,21,"Cuyama 2","2023-04-28","open",NA,"unk red and yellow",1
"653",2023,22,"Cuyama 2","2023-04-28","shrub",NA,"Malacothrix.glabrata NA",1
"654",2023,22,"Cuyama 2","2023-04-28","shrub",NA,"Erodium.cicutarium NA",4
"655",2023,22,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",28
"656",2023,22,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",12
"657",2023,22,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",17
"658",2023,22,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",10
"659",2023,22,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",53
"660",2023,23,"Cuyama 2","2023-04-28","shrub",NA,"Erodium.cicutarium NA",6
"661",2023,23,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",36
"662",2023,23,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",16
"663",2023,23,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",23
"664",2023,23,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",3
"665",2023,23,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",82
"666",2023,24,"Cuyama 2","2023-04-28","shrub",NA,"Erodium.cicutarium NA",1
"667",2023,24,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",39
"668",2023,24,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",5
"669",2023,24,"Cuyama 2","2023-04-28","shrub",NA,"Phacelia.tanacetifolia NA",2
"670",2023,24,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",21
"671",2023,24,"Cuyama 2","2023-04-28","open",NA,"Pectocarya.sp. NA",1
"672",2023,24,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",7
"673",2023,24,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",43
"674",2023,24,"Cuyama 2","2023-04-28","open",NA,"Camissonia.campestris yellow cuyama",4
"675",2023,24,"Cuyama 2","2023-04-28","open",NA,"Eriophyllum.pringlei low fuzzy yello",1
"676",2023,25,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",42
"677",2023,25,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",47
"678",2023,25,"Cuyama 2","2023-04-28","open",NA,"Pectocarya.sp. NA",7
"679",2023,25,"Cuyama 2","2023-04-28","open",NA,"Malacothrix.glabrata NA",2
"680",2023,25,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",34
"681",2023,25,"Cuyama 2","2023-04-28","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",3
"682",2023,25,"Cuyama 2","2023-04-28","open",NA,"Camissonia.campestris yellow cuyama",3
"683",2023,26,"Cuyama 2","2023-04-28","shrub",NA,"Erodium.cicutarium NA",7
"684",2023,26,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",17
"685",2023,26,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",15
"686",2023,26,"Cuyama 2","2023-04-28","shrub",NA,"Camissonia.campestris yellow cuyama",1
"687",2023,26,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.diandrus ripgut brome",7
"688",2023,26,"Cuyama 2","2023-04-28","shrub",NA,"Poa.secunda. bluestem",1
"689",2023,26,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",38
"690",2023,26,"Cuyama 2","2023-04-28","open",NA,"Pectocarya.sp. NA",2
"691",2023,26,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",4
"692",2023,26,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",39
"693",2023,26,"Cuyama 2","2023-04-28","open",NA,"Eriophyllum.pringlei low fuzzy yello",3
"694",2023,27,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",27
"695",2023,27,"Cuyama 2","2023-04-28","shrub",NA,"Phacelia.tanacetifolia NA",1
"696",2023,27,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",20
"697",2023,27,"Cuyama 2","2023-04-28","open",NA,"Pectocarya.sp. NA",4
"698",2023,27,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",7
"699",2023,27,"Cuyama 2","2023-04-28","open",NA,"Bromus.rubens NA",3
"700",2023,27,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",18
"701",2023,27,"Cuyama 2","2023-04-28","open",NA,"Camissonia.campestris yellow cuyama",6
"702",2023,27,"Cuyama 2","2023-04-28","open",NA,"Lastarriaea.coriacea spiky",1
"703",2023,28,"Cuyama 2","2023-04-28","shrub",NA,"Erodium.cicutarium NA",1
"704",2023,28,"Cuyama 2","2023-04-28","shrub",NA,"Hordeum.murinum barley",45
"705",2023,28,"Cuyama 2","2023-04-28","shrub",NA,"Phacelia.tanacetifolia NA",1
"706",2023,28,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",34
"707",2023,28,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",16
"708",2023,28,"Cuyama 2","2023-04-28","open",NA,"Bromus.rubens NA",19
"709",2023,28,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",11
"710",2023,28,"Cuyama 2","2023-04-28","open",NA,"Camissonia.campestris yellow cuyama",1
"711",2023,29,"Cuyama 2","2023-04-28","shrub",NA,"Erodium.cicutarium NA",12
"712",2023,29,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",1
"713",2023,29,"Cuyama 2","2023-04-28","shrub",NA,"Hordeum.murinum barley",48
"714",2023,29,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",23
"715",2023,29,"Cuyama 2","2023-04-28","open",NA,"Malacothrix.glabrata NA",1
"716",2023,29,"Cuyama 2","2023-04-28","open",NA,"Bromus.rubens NA",3
"717",2023,29,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",3
"718",2023,29,"Cuyama 2","2023-04-28","open",NA,"Camissonia.campestris yellow cuyama",1
"719",2023,30,"Cuyama 2","2023-04-28","shrub",NA,"Erodium.cicutarium NA",11
"720",2023,30,"Cuyama 2","2023-04-28","shrub",NA,"Bromus.rubens NA",1
"721",2023,30,"Cuyama 2","2023-04-28","shrub",NA,"Lasthenia.californica Gokldfields",7
"722",2023,30,"Cuyama 2","2023-04-28","shrub",NA,"Hordeum.murinum barley",34
"723",2023,30,"Cuyama 2","2023-04-28","shrub",NA,"Phacelia.tanacetifolia NA",5
"724",2023,30,"Cuyama 2","2023-04-28","open",NA,"Schismus.barbatus med grass",28
"725",2023,30,"Cuyama 2","2023-04-28","open",NA,"Malacothrix.glabrata NA",1
"726",2023,30,"Cuyama 2","2023-04-28","open",NA,"Erodium.cicutarium NA",21
"727",2023,30,"Cuyama 2","2023-04-28","open",NA,"Lasthenia.californica Gokldfields",30
"728",2024,1,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",25
"729",2024,1,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",7
"730",2024,1,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",46
"731",2024,1,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",228
"732",2024,2,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",78
"733",2024,2,"Cuyama 1","2024-05-01","open",NA,"Schismus.barbatus med grass",63
"734",2024,2,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",4
"735",2024,2,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",9
"736",2024,2,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",256
"737",2024,2,"Cuyama 1","2024-05-01","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",9
"738",2024,3,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",2
"739",2024,3,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",67
"740",2024,3,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.diandrs. cuyama grass2",4
"741",2024,3,"Cuyama 1","2024-05-01","open",NA,"Schismus.barbatus med grass",6
"742",2024,3,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",16
"743",2024,3,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",9
"744",2024,3,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",192
"745",2024,3,"Cuyama 1","2024-05-01","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",2
"746",2024,4,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"747",2024,4,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",98
"748",2024,4,"Cuyama 1","2024-05-01","open",NA,"Schismus.barbatus med grass",32
"749",2024,4,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",5
"750",2024,4,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",17
"751",2024,4,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",128
"752",2024,5,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",33
"753",2024,5,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",1
"754",2024,5,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",21
"755",2024,5,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",8
"756",2024,5,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",268
"757",2024,6,"Cuyama 1","2024-05-01","shrub",NA,"Eleymus.glaucus wild blue rye",3
"758",2024,6,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"759",2024,6,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",38
"760",2024,6,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",8
"761",2024,6,"Cuyama 1","2024-05-01","shrub",NA,"Poa.secunda. bluestem",2
"762",2024,6,"Cuyama 1","2024-05-01","open",NA,"Schismus.barbatus med grass",3
"763",2024,6,"Cuyama 1","2024-05-01","open",NA,"Chylismia.brevipes yellow primrose",5
"764",2024,6,"Cuyama 1","2024-05-01","open",NA,"Acmispon.wrangelianus NA",1
"765",2024,6,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",2
"766",2024,6,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",10
"767",2024,6,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",232
"768",2024,6,"Cuyama 1","2024-05-01","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",17
"769",2024,7,"Cuyama 1","2024-05-01","shrub",NA,"unknownallgreenCUY1 NA",1
"770",2024,7,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",24
"771",2024,7,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",5
"772",2024,7,"Cuyama 1","2024-05-01","shrub",NA,"Astragalus.didymocarpus.lentigonsus purple pinnate",1
"773",2024,7,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",6
"774",2024,7,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",41
"775",2024,7,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",212
"776",2024,8,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"777",2024,8,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",88
"778",2024,8,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",19
"779",2024,8,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",21
"780",2024,8,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",200
"781",2024,8,"Cuyama 1","2024-05-01","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",3
"782",2024,9,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"783",2024,9,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",50
"784",2024,9,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",7
"785",2024,9,"Cuyama 1","2024-05-01","shrub",NA,"Eremalche.parryi purple",1
"786",2024,9,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",2
"787",2024,9,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",37
"788",2024,9,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",260
"789",2024,10,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"790",2024,10,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",37
"791",2024,10,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",5
"792",2024,10,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",9
"793",2024,10,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",5
"794",2024,10,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",216
"795",2024,11,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"796",2024,11,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",32
"797",2024,11,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",3
"798",2024,11,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",11
"799",2024,11,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",288
"800",2024,11,"Cuyama 1","2024-05-01","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",3
"801",2024,12,"Cuyama 1","2024-05-01","shrub",NA,"Eleymus.glaucus wild blue rye",2
"802",2024,12,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"803",2024,12,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",66
"804",2024,12,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",15
"805",2024,12,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",13
"806",2024,12,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",260
"807",2024,12,"Cuyama 1","2024-05-01","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",5
"808",2024,13,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",2
"809",2024,13,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",31
"810",2024,13,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",7
"811",2024,13,"Cuyama 1","2024-05-01","open",NA,"Schismus.barbatus med grass",4
"812",2024,13,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",6
"813",2024,13,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",8
"814",2024,13,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",196
"815",2024,13,"Cuyama 1","2024-05-01","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",4
"816",2024,14,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"817",2024,14,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",60
"818",2024,14,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",8
"819",2024,14,"Cuyama 1","2024-05-01","open",NA,"Schismus.barbatus med grass",8
"820",2024,14,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",19
"821",2024,14,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",208
"822",2024,15,"Cuyama 1","2024-05-01","shrub",NA,"Descurainia.pinnata NA",2
"823",2024,15,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",2
"824",2024,15,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",46
"825",2024,15,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",26
"826",2024,15,"Cuyama 1","2024-05-01","open",NA,"Schismus.barbatus med grass",1
"827",2024,15,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",5
"828",2024,15,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",2
"829",2024,15,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",292
"830",2024,16,"Cuyama 1","2024-05-01","shrub",NA,"Eleymus.glaucus wild blue rye",5
"831",2024,16,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",7
"832",2024,16,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",56
"833",2024,16,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",22
"834",2024,16,"Cuyama 1","2024-05-01","open",NA,"Schismus.barbatus med grass",58
"835",2024,16,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",10
"836",2024,16,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",2
"837",2024,16,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",168
"838",2024,16,"Cuyama 1","2024-05-01","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",3
"839",2024,17,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"840",2024,17,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",26
"841",2024,17,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",27
"842",2024,17,"Cuyama 1","2024-05-01","open",NA,"Chylismia.brevipes yellow primrose",1
"843",2024,17,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",11
"844",2024,17,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",4
"845",2024,17,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",172
"846",2024,18,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"847",2024,18,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",41
"848",2024,18,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",25
"849",2024,18,"Cuyama 1","2024-05-01","shrub",NA,"Lupinus.sp. lupine",1
"850",2024,18,"Cuyama 1","2024-05-01","open",NA,"Chylismia.brevipes yellow primrose",3
"851",2024,18,"Cuyama 1","2024-05-01","open",NA,"Herniaria.cinerea NA",1
"852",2024,18,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",12
"853",2024,18,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",165
"854",2024,18,"Cuyama 1","2024-05-01","open",NA,"woolystar. unknown white fuzzy on leaves cuy 1/unknown bud",1
"855",2024,19,"Cuyama 1","2024-05-01","shrub",NA,"Erodium.cicutarium NA",1
"856",2024,19,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",27
"857",2024,19,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",5
"858",2024,19,"Cuyama 1","2024-05-01","open",NA,"Chylismia.brevipes yellow primrose",1
"859",2024,19,"Cuyama 1","2024-05-01","open",NA,"spikygren.CUY1 NA",1
"860",2024,19,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",6
"861",2024,19,"Cuyama 1","2024-05-01","open",NA,"Lasthenia.californica Gokldfields",124
"862",2024,20,"Cuyama 1","2024-05-01","shrub",NA,"Sisymbrium.altissimum NA",1
"863",2024,20,"Cuyama 1","2024-05-01","shrub",NA,"Bromus.rubens NA",12
"864",2024,20,"Cuyama 1","2024-05-01","shrub",NA,"Lasthenia.californica Gokldfields",10
"865",2024,20,"Cuyama 1","2024-05-01","open",NA,"Erodium.cicutarium NA",1
"866",2024,20,"Cuyama 1","2024-05-01","open",NA,"Bromus.rubens NA",2
